,R_Creation Date,R_Status,R_SRN,R_Type of SR,R_Street Address,R_ Zip,R_X-Coordinate,R_Y-Coordinate,R_ Ward,R_Police_District,R_Community_Area,R_Latitude,R_Longitude,R_Location,R_No_of_premises_baited,R_No_of_premises_withgarbage,R_No_of_premises_withrats
100,2018-12-17T00:00:00.000,Open,18-03384113,Rodent Baiting/Rat Complaint,4140 N AUSTIN AVE,60634,1135611.07822374,1926907.2546856,38,16,15,41.95561462722496,-87.77686290556721,"{'latitude': '41.955614627225', 'longitude': '-87.776862905567'}",0,0,0
101,2018-12-17T00:00:00.000,Open,18-03381402,Rodent Baiting/Rat Complaint,4736 W GLADYS AVE,60644,1144871.66680043,1897933.06393416,28,11,25,41.87593640986667,-87.74355106044817,"{'latitude': '41.875936409867', 'longitude': '-87.743551060448'}",0,0,0
102,2018-12-17T00:00:00.000,Open,18-03379270,Rodent Baiting/Rat Complaint,4017 N MCVICKER AVE,60634,1135304.16981018,1926078.55218366,38,16,15,41.953346046952575,-87.77801092677066,"{'latitude': '41.953346046953', 'longitude': '-87.778010926771'}",0,0,0
103,2018-12-17T00:00:00.000,Open,18-03385332,Rodent Baiting/Rat Complaint,3673 N ELSTON AVE,60618,1153577.52992938,1924263.60987636,33,17,16,41.94802115129009,-87.71088441416481,"{'latitude': '41.94802115129', 'longitude': '-87.710884414165'}",0,0,0
104,2018-12-17T00:00:00.000,Open,18-03382895,Rodent Baiting/Rat Complaint,520 W GRANT PL,60614,1172422.13832421,1915229.11477508,43,18,7,41.922833712675796,-87.64188400051616,"{'latitude': '41.922833712676', 'longitude': '-87.641884000516'}",0,0,0
105,2018-12-17T00:00:00.000,Open,18-03383835,Rodent Baiting/Rat Complaint,6248 N MONTICELLO AVE,60659,1150915.68853047,1941217.11810537,50,17,13,41.99459530434417,-87.72022283400457,"{'latitude': '41.994595304344', 'longitude': '-87.720222834005'}",0,0,0
106,2018-12-17T00:00:00.000,Open,18-03380883,Rodent Baiting/Rat Complaint,7766 W THORNDALE AVE,60631,1123477.48457932,1938165.07950008,41,16,10,41.986714900243875,-87.82122218647851,"{'latitude': '41.986714900244', 'longitude': '-87.821222186479'}",0,0,0
107,2018-12-17T00:00:00.000,Open,18-03381021,Rodent Baiting/Rat Complaint,3718 W BELLE PLAINE AVE,60618,1150992.17989823,1926997.82368972,35,17,16,41.95557516443515,-87.72031575744973,"{'latitude': '41.955575164435', 'longitude': '-87.72031575745'}",0,0,0
108,2018-12-17T00:00:00.000,Open,18-03378199,Rodent Baiting/Rat Complaint,4706 W BELLE PLAINE AVE,60641,1144044.62850586,1926919.34138688,45,17,15,41.95549333542696,-87.74585866410087,"{'latitude': '41.955493335427', 'longitude': '-87.745858664101'}",0,0,0
109,2018-12-17T00:00:00.000,Open,18-03379609,Rodent Baiting/Rat Complaint,3912 N KILDARE AVE,60641,1146900.89323279,1925654.32176739,45,17,16,41.95196780964856,-87.73539078523278,"{'latitude': '41.951967809649', 'longitude': '-87.735390785233'}",0,0,0
110,2018-12-17T00:00:00.000,Open,18-03383779,Rodent Baiting/Rat Complaint,2251 W DIVERSEY AVE,60647,1160778.34999615,1918554.58147187,32,14,22,41.932208680852554,-87.6845745832969,"{'latitude': '41.932208680853', 'longitude': '-87.684574583297'}",0,0,0
111,2018-12-17T00:00:00.000,Open,18-03386031,Rodent Baiting/Rat Complaint,5401 W HADDON AVE,60651,1140086.5414173,1907136.23998676,37,15,25,41.90127995618162,-87.76089514936866,"{'latitude': '41.901279956182', 'longitude': '-87.760895149369'}",0,0,0
112,2018-12-17T00:00:00.000,Open,18-03378240,Rodent Baiting/Rat Complaint,627 N LAWNDALE AVE,60624,1151607.92459123,1903930.81260149,27,11,23,41.89226518368232,-87.71865999364321,"{'latitude': '41.892265183682', 'longitude': '-87.718659993643'}",0,0,0
113,2018-12-17T00:00:00.000,Open,18-03385390,Rodent Baiting/Rat Complaint,1165 N MILWAUKEE AVE,60642,1165994.42319773,1907901.0038002,27,12,24,41.90286470541598,-87.66571102414231,"{'latitude': '41.902864705416', 'longitude': '-87.665711024142'}",0,0,0
114,2018-12-17T00:00:00.000,Open,18-03383479,Rodent Baiting/Rat Complaint,4505 S CALIFORNIA AVE,60632,1158455.33733391,1874665.51537225,15,9,58,41.811820685000114,-87.69431208011872,"{'latitude': '41.811820685', 'longitude': '-87.694312080119'}",0,0,0
115,2018-12-17T00:00:00.000,Open,18-03381528,Rodent Baiting/Rat Complaint,1833 W NORWOOD ST,60660,1162972.32317852,1940342.97022467,40,24,2,41.99195117580072,-87.67589769087279,"{'latitude': '41.991951175801', 'longitude': '-87.675897690873'}",0,0,0
116,2018-12-17T00:00:00.000,Open,18-03381925,Rodent Baiting/Rat Complaint,1031 N DRAKE AVE,60651,1152521.26552946,1906642.50138757,27,11,23,41.89968832057629,-87.71523391029852,"{'latitude': '41.899688320576', 'longitude': '-87.715233910299'}",0,0,0
117,2018-12-17T00:00:00.000,Open,18-03384702,Rodent Baiting/Rat Complaint,2235 N MULLIGAN AVE,60639,1133711.40279273,1914281.40498857,36,25,19,41.921001524499594,-87.78414399618035,"{'latitude': '41.9210015245', 'longitude': '-87.78414399618'}",0,0,0
118,2018-12-17T00:00:00.000,Open,18-03385980,Rodent Baiting/Rat Complaint,5736 N WINTHROP AVE,60660,1167829.03953027,1938265.37430492,48,20,77,41.98614650414378,-87.65809354472218,"{'latitude': '41.986146504144', 'longitude': '-87.658093544722'}",0,0,0
119,2018-12-17T00:00:00.000,Open,18-03385612,Rodent Baiting/Rat Complaint,1646 W NELSON ST,60657,1164814.76916634,1920311.47182763,32,19,6,41.93694491446246,-87.66969132527456,"{'latitude': '41.936944914462', 'longitude': '-87.669691325275'}",0,0,0
120,2018-12-17T00:00:00.000,Open,18-03380992,Rodent Baiting/Rat Complaint,1936 N KENNETH AVE,60639,1146413.2098906,1912497.77317595,36,25,20,41.91587436240551,-87.7375196377174,"{'latitude': '41.915874362406', 'longitude': '-87.737519637717'}",0,0,0
121,2018-12-17T00:00:00.000,Open,18-03383191,Rodent Baiting/Rat Complaint,8517 S BRANDON AVE,60617,1198956.12397646,1849251.95867206,10,4,46,41.741161992131694,-87.54661180669805,"{'latitude': '41.741161992132', 'longitude': '-87.546611806698'}",0,0,0
122,2018-12-17T00:00:00.000,Open,18-03384364,Rodent Baiting/Rat Complaint,817 W ARMITAGE AVE,60614,1170451.21632316,1913513.53281604,43,18,7,41.91816945037918,-87.64917605539057,"{'latitude': '41.918169450379', 'longitude': '-87.649176055391'}",0,0,0
123,2018-12-17T00:00:00.000,Open,18-03379485,Rodent Baiting/Rat Complaint,1715 N KEDZIE AVE,60647,1154779.60503418,1911288.61671973,26,14,23,41.91239272673179,-87.70681433957272,"{'latitude': '41.912392726732', 'longitude': '-87.706814339573'}",0,0,0
124,2018-12-17T00:00:00.000,Open,18-03383965,Rodent Baiting/Rat Complaint,10031 S CALUMET AVE,60628,1180351.6599861,1838528.48010346,9,5,49,41.712181955054874,-87.6151042983668,"{'latitude': '41.712181955055', 'longitude': '-87.615104298367'}",0,0,0
125,2018-12-17T00:00:00.000,Open,18-03383097,Rodent Baiting/Rat Complaint,9823 S EMERALD AVE,60628,1173043.95997756,1839615.23152073,34,22,73,41.71532831517889,-87.64183512172612,"{'latitude': '41.715328315179', 'longitude': '-87.641835121726'}",0,0,0
126,2018-12-17T00:00:00.000,Open - Dup,18-03381460,Rodent Baiting/Rat Complaint,6931 S CAMPBELL AVE,60629,1160904.86496585,1858615.72860681,17,8,66,41.76772759516585,-87.685770668572,"{'latitude': '41.767727595166', 'longitude': '-87.685770668572'}",0,0,0
127,2018-12-17T00:00:00.000,Open,18-03381148,Rodent Baiting/Rat Complaint,1547 W EDGEWATER AVE,60660,1164755.5406327,1938290.71998663,48,20,77,41.98628198917703,-87.66939701536933,"{'latitude': '41.986281989177', 'longitude': '-87.669397015369'}",0,0,0
128,2018-12-17T00:00:00.000,Open - Dup,18-03381280,Rodent Baiting/Rat Complaint,3718 W BELLE PLAINE AVE,60618,1150992.17989823,1926997.82368972,35,17,16,41.95557516443515,-87.72031575744973,"{'latitude': '41.955575164435', 'longitude': '-87.72031575745'}",0,0,0
129,2018-12-17T00:00:00.000,Open,18-03381161,Rodent Baiting/Rat Complaint,8025 S MARSHFIELD AVE,60620,1166737.94553135,1851492.47467406,21,6,71,41.7480579086499,-87.66459272898831,"{'latitude': '41.74805790865', 'longitude': '-87.664592728988'}",0,0,0
130,2018-12-17T00:00:00.000,Open,18-03382747,Rodent Baiting/Rat Complaint,1502 W 72ND ST,60636,1167352.64326823,1856983.71628111,17,7,67,41.763113495323616,-87.66218329855144,"{'latitude': '41.763113495324', 'longitude': '-87.662183298551'}",0,0,0
131,2018-12-17T00:00:00.000,Open,18-03385472,Rodent Baiting/Rat Complaint,1048 W 61ST ST,60621,1170279.66178977,1864360.33516848,16,7,68,41.78329266938264,-87.65124081090602,"{'latitude': '41.783292669383', 'longitude': '-87.651240810906'}",0,0,0
132,2018-12-17T00:00:00.000,Open,18-03386002,Rodent Baiting/Rat Complaint,5800 W ROSCOE ST,60634,1137103.77191719,1922017.21866598,36,16,15,41.94216914775249,-87.77149319853909,"{'latitude': '41.942169147752', 'longitude': '-87.771493198539'}",0,0,0
133,2018-12-17T00:00:00.000,Open,18-03380879,Rodent Baiting/Rat Complaint,1455 W ERIE ST,60642,1166410.45041373,1904450.80826947,1,12,24,41.89338823371927,-87.66428171594548,"{'latitude': '41.893388233719', 'longitude': '-87.664281715945'}",0,0,0
134,2018-12-17T00:00:00.000,Open,18-03379459,Rodent Baiting/Rat Complaint,6300 N TALMAN AVE,60659,1157518.44752819,1941712.25712817,50,24,2,41.99582169392293,-87.69592123373062,"{'latitude': '41.995821693923', 'longitude': '-87.695921233731'}",0,0,0
135,2018-12-17T00:00:00.000,Open,18-03383111,Rodent Baiting/Rat Complaint,4049 W POTOMAC AVE,60651,1149150.49117937,1908352.70942597,37,25,23,41.904447279620406,-87.72757051588603,"{'latitude': '41.90444727962', 'longitude': '-87.727570515886'}",0,0,0
136,2018-12-17T00:00:00.000,Open,18-03380842,Rodent Baiting/Rat Complaint,6024 W 60TH ST,60638,1137167.13979041,1864141.74290065,13,8,64,41.783349475004435,-87.77264951641746,"{'latitude': '41.783349475004', 'longitude': '-87.772649516417'}",0,0,0
137,2018-12-17T00:00:00.000,Open,18-03378148,Rodent Baiting/Rat Complaint,2125 W ERIE ST,60612,1162119.80931522,1904323.20842742,26,12,24,41.89312881761348,-87.6800432494309,"{'latitude': '41.893128817613', 'longitude': '-87.680043249431'}",0,0,0
138,2018-12-17T00:00:00.000,Open,18-03383441,Rodent Baiting/Rat Complaint,8035 S WASHTENAW AVE,60652,1159773.47251782,1851245.81270109,18,8,70,41.747526731390366,-87.69011973274242,"{'latitude': '41.74752673139', 'longitude': '-87.690119732742'}",0,0,0
139,2018-12-17T00:00:00.000,Open,18-03381309,Rodent Baiting/Rat Complaint,8034 S ST LOUIS AVE,60652,1154451.51727503,1850976.48988938,18,8,70,41.746895180884984,-87.70962829786221,"{'latitude': '41.746895180885', 'longitude': '-87.709628297862'}",0,0,0
140,2018-12-17T00:00:00.000,Open,18-03382899,Rodent Baiting/Rat Complaint,748 N LOCKWOOD AVE,60644,1140888.99650262,1904458.23059151,37,15,25,41.893916449017084,-87.75801357732112,"{'latitude': '41.893916449017', 'longitude': '-87.758013577321'}",0,0,0
141,2018-12-17T00:00:00.000,Open,18-03381585,Rodent Baiting/Rat Complaint,6501 N KEDZIE AVE,60645,1153855.60746907,1942927.62989923,50,24,2,41.999230759499696,-87.70936256414373,"{'latitude': '41.9992307595', 'longitude': '-87.709362564144'}",0,0,0
142,2018-12-17T00:00:00.000,Open,18-03380799,Rodent Baiting/Rat Complaint,632 W ROOSEVELT RD,60607,1172155.65828326,1894953.42477742,25,1,28,41.86720191155822,-87.6434621494062,"{'latitude': '41.867201911558', 'longitude': '-87.643462149406'}",0,0,0
143,2018-12-17T00:00:00.000,Open,18-03383652,Rodent Baiting/Rat Complaint,3946 N LOWELL AVE,60641,1146523.93213132,1925872.45706643,45,17,16,41.952573599400544,-87.73677092768422,"{'latitude': '41.952573599401', 'longitude': '-87.736770927684'}",0,0,0
144,2018-12-17T00:00:00.000,Open,18-03383380,Rodent Baiting/Rat Complaint,4733 S PRINCETON AVE,60609,1175083.88608982,1873567.21726803,3,9,37,41.808451355009474,-87.6333521305711,"{'latitude': '41.808451355009', 'longitude': '-87.633352130571'}",0,0,0
145,2018-12-17T00:00:00.000,Open,18-03381867,Rodent Baiting/Rat Complaint,2543 S WALLACE ST,60616,1172725.61002093,1887286.79986764,11,9,60,41.84615151784328,-87.64159654024868,"{'latitude': '41.846151517843', 'longitude': '-87.641596540249'}",0,0,0
146,2018-12-17T00:00:00.000,Open,18-03382837,Rodent Baiting/Rat Complaint,8042 S CALUMET AVE,60619,1179869.13461343,1851755.12508403,6,6,44,41.74848852057382,-87.61646800235515,"{'latitude': '41.748488520574', 'longitude': '-87.616468002355'}",0,0,0
147,2018-12-17T00:00:00.000,Open,18-03381146,Rodent Baiting/Rat Complaint,4011 N KEYSTONE AVE,60641,1148575.35401924,1926347.19207223,39,17,16,41.9538368772828,-87.72921745248283,"{'latitude': '41.953836877283', 'longitude': '-87.729217452483'}",0,0,0
148,2018-12-16T00:00:00.000,Completed,18-03375407,Rodent Baiting/Rat Complaint,2255 N LAMON AVE,60639,1143358.66768995,1914554.08836726,36,25,19,41.92157478772496,-87.74869044385973,"{'latitude': '41.921574787725', 'longitude': '-87.74869044386'}",3,4,3
149,2018-12-16T00:00:00.000,Completed - Dup,18-03370079,Rodent Baiting/Rat Complaint,1527 W FRY ST,60642,1166046.45022634,1905753.64151789,1,12,24,41.89697108270524,-87.66558131390177,"{'latitude': '41.896971082705', 'longitude': '-87.665581313902'}",0,0,0
150,2018-12-16T00:00:00.000,Open,18-03376781,Rodent Baiting/Rat Complaint,3506 S STATE ST,60609,1176889.54400645,1881779.19137468,3,2,35,41.83094516764779,-87.62648165933567,"{'latitude': '41.830945167648', 'longitude': '-87.626481659336'}",0,0,0
151,2018-12-16T00:00:00.000,Completed,18-03375731,Rodent Baiting/Rat Complaint,5907 W 56TH ST,60638,1137918.07831283,1866843.89857865,23,8,56,41.79075119961536,-87.76983133318431,"{'latitude': '41.790751199615', 'longitude': '-87.769831333184'}",1,3,1
152,2018-12-16T00:00:00.000,Open,18-03376281,Rodent Baiting/Rat Complaint,837 E 49TH ST,60615,1182844.10122568,1872706.4648194,4,2,39,41.80591241609385,-87.60491649145808,"{'latitude': '41.805912416094', 'longitude': '-87.604916491458'}",0,0,0
153,2018-12-16T00:00:00.000,Completed,18-03374723,Rodent Baiting/Rat Complaint,2240 W 35TH ST,60609,1161889.84516627,1881432.61178723,12,9,59,41.8303196124744,-87.68152607520203,"{'latitude': '41.830319612474', 'longitude': '-87.681526075202'}",1,3,3
154,2018-12-16T00:00:00.000,Completed,18-03370455,Rodent Baiting/Rat Complaint,2214 N CAMPBELL AVE,60647,1159522.93642614,1914691.90401439,1,14,22,41.921635199839486,-87.68929468568487,"{'latitude': '41.921635199839', 'longitude': '-87.689294685685'}",3,10,2
155,2018-12-16T00:00:00.000,Completed,18-03370078,Rodent Baiting/Rat Complaint,1527 W FRY ST,60642,1166046.45022634,1905753.64151789,1,12,24,41.89697108270524,-87.66558131390177,"{'latitude': '41.896971082705', 'longitude': '-87.665581313902'}",7,19,8
156,2018-12-16T00:00:00.000,Completed,18-03374322,Rodent Baiting/Rat Complaint,2248 W 35TH ST,60609,1161849.84516627,1881431.71178723,12,9,59,41.83031797550817,-87.68167286160124,"{'latitude': '41.830317975508', 'longitude': '-87.681672861601'}",1,3,3
157,2018-12-16T00:00:00.000,Completed,18-03373740,Rodent Baiting/Rat Complaint,536 W 42ND ST,60609,1173417.61130378,1877069.34133038,11,9,61,41.81809859897644,-87.63935988353526,"{'latitude': '41.818098598976', 'longitude': '-87.639359883535'}",1,1,1
158,2018-12-16T00:00:00.000,Completed,18-03372372,Rodent Baiting/Rat Complaint,5052 W ALTGELD ST,60639,1142287.99130898,1916164.05888602,31,25,19,41.92601267677201,-87.75258437265484,"{'latitude': '41.926012676772', 'longitude': '-87.752584372655'}",2,2,3
159,2018-12-16T00:00:00.000,Completed,18-03373173,Rodent Baiting/Rat Complaint,5130 W MELROSE ST,60641,1141593.25410891,1921123.71009599,31,16,15,41.93963534161767,-87.75501429636482,"{'latitude': '41.939635341618', 'longitude': '-87.755014296365'}",4,3,3
160,2018-12-16T00:00:00.000,Completed,18-03376082,Rodent Baiting/Rat Complaint,1800 W HENDERSON ST,60657,1163637.66739216,1922275.85992592,47,19,5,41.94236022676312,-87.67396179986187,"{'latitude': '41.942360226763', 'longitude': '-87.673961799862'}",1,8,2
161,2018-12-16T00:00:00.000,Completed,18-03374710,Rodent Baiting/Rat Complaint,2236 W 35TH ST,60609,1161909.74516627,1881433.01178723,12,9,59,41.830320295763855,-87.68145305029597,"{'latitude': '41.830320295764', 'longitude': '-87.681453050296'}",1,3,3
162,2018-12-16T00:00:00.000,Completed,18-03371603,Rodent Baiting/Rat Complaint,6012 S KILPATRICK AVE,60629,1146065.77002295,1864334.45149833,13,8,64,41.783714436637425,-87.74001868974823,"{'latitude': '41.783714436637', 'longitude': '-87.740018689748'}",1,2,1
163,2018-12-16T00:00:00.000,Completed,18-03376028,Rodent Baiting/Rat Complaint,1543 N CLEVELAND AVE,60610,1172700.30879901,1910720.33782662,2,18,8,41.91045525503774,-87.64099565809518,"{'latitude': '41.910455255038', 'longitude': '-87.640995658095'}",12,9,2
164,2018-12-16T00:00:00.000,Open,18-03372043,Rodent Baiting/Rat Complaint,1625 W GRANVILLE AVE,60660,1164408.95898619,1941258.16391824,40,24,77,41.99443210682263,-87.67058726857898,"{'latitude': '41.994432106823', 'longitude': '-87.670587268579'}",0,0,0
165,2018-12-16T00:00:00.000,Completed,18-03374877,Rodent Baiting/Rat Complaint,3525 W LE MOYNE ST,60651,1152585.32610651,1909742.71470123,26,14,23,41.90819433134473,-87.71491652381941,"{'latitude': '41.908194331345', 'longitude': '-87.714916523819'}",5,6,0
166,2018-12-16T00:00:00.000,Completed,18-03373093,Rodent Baiting/Rat Complaint,2121 N WESTERN AVE,60647,1160013.05643197,1914284.98986991,32,14,22,41.920508483410295,-87.68750511478468,"{'latitude': '41.92050848341', 'longitude': '-87.687505114785'}",5,6,2
167,2018-12-16T00:00:00.000,Open,18-03371423,Rodent Baiting/Rat Complaint,7416 S CHAPPEL AVE,60649,1191166.74741738,1856123.92931731,8,3,43,41.76021114336113,-87.57492908118465,"{'latitude': '41.760211143361', 'longitude': '-87.574929081185'}",0,0,0
168,2018-12-16T00:00:00.000,Completed,18-03372308,Rodent Baiting/Rat Complaint,3105 W LOGAN BLVD,60647,1155163.04208613,1917125.43437942,32,14,22,41.92840173458524,-87.70524863856954,"{'latitude': '41.928401734585', 'longitude': '-87.70524863857'}",4,8,3
169,2018-12-16T00:00:00.000,Completed,18-03374937,Rodent Baiting/Rat Complaint,2138 S FAIRFIELD AVE,60608,1158361.27461,1889686.75661054,12,10,30,41.853042658304965,-87.69424719467371,"{'latitude': '41.853042658305', 'longitude': '-87.694247194674'}",4,5,8
170,2018-12-16T00:00:00.000,Open,18-03373892,Rodent Baiting/Rat Complaint,5524 S ADA ST,60636,1168271.35006737,1868025.23502866,16,7,67,41.79339307261606,-87.65849848440722,"{'latitude': '41.793393072616', 'longitude': '-87.658498484407'}",0,0,0
171,2018-12-16T00:00:00.000,Completed,18-03374231,Rodent Baiting/Rat Complaint,3228 N NATCHEZ AVE,60634,1132482.3803066,1920757.96542872,36,16,17,41.93879547794713,-87.78850857531435,"{'latitude': '41.938795477947', 'longitude': '-87.788508575314'}",5,4,5
172,2018-12-16T00:00:00.000,Completed,18-03373687,Rodent Baiting/Rat Complaint,4931 N HARLEM AVE,60656,1127351.96136893,1932440.42000972,41,16,10,41.97094139140499,-87.80710088202729,"{'latitude': '41.970941391405', 'longitude': '-87.807100882027'}",0,0,0
173,2018-12-16T00:00:00.000,Completed,18-03375535,Rodent Baiting/Rat Complaint,1767 W GREENLEAF AVE,60626,1163203.2300285,1946992.82747626,49,24,1,42.0101936913724,-87.67486023624056,"{'latitude': '42.010193691372', 'longitude': '-87.674860236241'}",3,8,3
174,2018-12-16T00:00:00.000,Completed,18-03372826,Rodent Baiting/Rat Complaint,2910 S POPLAR AVE,60608,1170563.64076729,1885459.84579814,11,9,60,41.84118570779959,-87.64958415712675,"{'latitude': '41.8411857078', 'longitude': '-87.649584157127'}",6,4,9
175,2018-12-16T00:00:00.000,Completed,18-03374931,Rodent Baiting/Rat Complaint,10812 S DRAKE AVE,60655,1154599.79167943,1832683.16270214,19,22,74,41.69669207270082,-87.70957066144229,"{'latitude': '41.696692072701', 'longitude': '-87.709570661442'}",0,6,0
176,2018-12-16T00:00:00.000,Open,18-03375717,Rodent Baiting/Rat Complaint,3152 W 72ND ST,60629,1156517.76301017,1856703.66316725,18,8,66,41.762570105959604,-87.70190293757123,"{'latitude': '41.76257010596', 'longitude': '-87.701902937571'}",0,0,0
177,2018-12-16T00:00:00.000,Open,18-03373699,Rodent Baiting/Rat Complaint,3753 W ARGYLE ST,60625,1150382.76622798,1932960.21788131,39,17,14,41.97194832839391,-87.72239982165304,"{'latitude': '41.971948328394', 'longitude': '-87.722399821653'}",0,0,0
